byte_index,bit_index,ones,zeros,p1,x,msb_expanded_column,lsb_expanded_column
49,4,354,646,0.354000000,646,395,396
49,5,385,615,0.385000000,615,394,397
49,6,368,632,0.368000000,632,393,398
49,7,352,648,0.352000000,648,392,399
50,0,368,632,0.368000000,632,407,400
50,1,365,635,0.365000000,635,406,401
50,2,386,614,0.386000000,614,405,402
50,3,387,613,0.387000000,613,404,403
50,4,367,633,0.367000000,633,403,404
50,5,375,625,0.375000000,625,402,405
50,6,367,633,0.367000000,633,401,406
50,7,383,617,0.383000000,617,400,407
51,0,371,629,0.371000000,629,415,408
51,1,358,642,0.358000000,642,414,409
51,2,360,640,0.360000000,640,413,410
51,3,384,616,0.384000000,616,412,411
51,4,366,634,0.366000000,634,411,412
51,5,341,659,0.341000000,659,410,413
51,6,378,622,0.378000000,622,409,414
51,7,385,615,0.385000000,615,408,415
52,0,366,634,0.366000000,634,423,416
52,1,384,616,0.384000000,616,422,417
52,2,341,659,0.341000000,659,421,418
52,3,352,648,0.352000000,648,420,419
52,4,381,619,0.381000000,619,419,420
52,5,381,619,0.381000000,619,418,421
52,6,372,628,0.372000000,628,417,422
52,7,333,667,0.333000000,667,416,423
53,0,385,615,0.385000000,615,431,424
53,1,386,614,0.386000000,614,430,425
53,2,362,638,0.362000000,638,429,426
53,3,406,594,0.406000000,594,428,427
53,4,383,617,0.383000000,617,427,428
53,5,397,603,0.397000000,603,426,429
53,6,390,610,0.390000000,610,425,430
53,7,399,601,0.399000000,601,424,431
54,0,367,633,0.367000000,633,439,432
54,1,388,612,0.388000000,612,438,433
54,2,359,641,0.359000000,641,437,434
54,3,384,616,0.384000000,616,436,435
54,4,376,624,0.376000000,624,435,436
54,5,346,654,0.346000000,654,434,437
54,6,373,627,0.373000000,627,433,438
54,7,377,623,0.377000000,623,432,439
55,0,358,642,0.358000000,642,447,440
55,1,373,627,0.373000000,627,446,441
55,2,361,639,0.361000000,639,445,442
55,3,369,631,0.369000000,631,444,443
55,4,352,648,0.352000000,648,443,444
55,5,368,632,0.368000000,632,442,445
55,6,394,606,0.394000000,606,441,446
55,7,373,627,0.373000000,627,440,447
56,0,371,629,0.371000000,629,455,448
56,1,383,617,0.383000000,617,454,449
56,2,368,632,0.368000000,632,453,450
56,3,386,614,0.386000000,614,452,451
56,4,393,607,0.393000000,607,451,452
56,5,351,649,0.351000000,649,450,453
56,6,367,633,0.367000000,633,449,454
56,7,354,646,0.354000000,646,448,455
57,0,373,627,0.373000000,627,463,456
57,1,399,601,0.399000000,601,462,457
57,2,390,610,0.390000000,610,461,458
57,3,376,624,0.376000000,624,460,459
57,4,366,634,0.366000000,634,459,460
57,5,401,599,0.401000000,599,458,461
57,6,404,596,0.404000000,596,457,462
57,7,365,635,0.365000000,635,456,463
58,0,377,623,0.377000000,623,471,464
58,1,375,625,0.375000000,625,470,465
58,2,395,605,0.395000000,605,469,466
58,3,370,630,0.370000000,630,468,467
58,4,348,652,0.348000000,652,467,468
58,5,354,646,0.354000000,646,466,469
58,6,369,631,0.369000000,631,465,470
58,7,378,622,0.378000000,622,464,471
59,0,387,613,0.387000000,613,479,472
59,1,376,624,0.376000000,624,478,473
59,2,349,651,0.349000000,651,477,474
59,3,339,661,0.339000000,661,476,475
59,4,367,633,0.367000000,633,475,476
59,5,370,630,0.370000000,630,474,477
59,6,374,626,0.374000000,626,473,478
59,7,371,629,0.371000000,629,472,479
60,0,374,626,0.374000000,626,487,480
60,1,379,621,0.379000000,621,486,481
60,2,388,612,0.388000000,612,485,482
60,3,391,609,0.391000000,609,484,483
60,4,354,646,0.354000000,646,483,484
60,5,389,611,0.389000000,611,482,485
60,6,374,626,0.374000000,626,481,486
60,7,395,605,0.395000000,605,480,487
61,0,402,598,0.402000000,598,495,488
61,1,381,619,0.381000000,619,494,489
61,2,378,622,0.378000000,622,493,490
61,3,373,627,0.373000000,627,492,491
61,4,387,613,0.387000000,613,491,492
61,5,369,631,0.369000000,631,490,493
61,6,381,619,0.381000000,619,489,494
61,7,377,623,0.377000000,623,488,495
62,0,372,628,0.372000000,628,503,496
62,1,369,631,0.369000000,631,502,497
62,2,350,650,0.350000000,650,501,498
62,3,379,621,0.379000000,621,500,499
62,4,389,611,0.389000000,611,499,500
62,5,361,639,0.361000000,639,498,501
62,6,379,621,0.379000000,621,497,502
62,7,353,647,0.353000000,647,496,503
63,0,382,618,0.382000000,618,511,504
63,1,364,636,0.364000000,636,510,505
63,2,378,622,0.378000000,622,509,506
63,3,384,616,0.384000000,616,508,507
63,4,373,627,0.373000000,627,507,508
63,5,372,628,0.372000000,628,506,509
63,6,366,634,0.366000000,634,505,510
63,7,380,620,0.380000000,620,504,511
64,0,393,607,0.393000000,607,519,512
64,1,377,623,0.377000000,623,518,513
64,2,364,636,0.364000000,636,517,514
64,3,372,628,0.372000000,628,516,515
64,4,385,615,0.385000000,615,515,516
64,5,359,641,0.359000000,641,514,517
64,6,366,634,0.366000000,634,513,518
64,7,381,619,0.381000000,619,512,519
65,0,388,612,0.388000000,612,527,520
65,1,393,607,0.393000000,607,526,521
65,2,400,600,0.400000000,600,525,522
65,3,385,615,0.385000000,615,524,523
65,4,399,601,0.399000000,601,523,524
65,5,372,628,0.372000000,628,522,525
65,6,399,601,0.399000000,601,521,526
65,7,378,622,0.378000000,622,520,527
