label,byte_index,byte_phase_mod8,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,14,6,3952,4048,0.494000000,0.006000000,0.999896123,0.982790710
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,15,7,3909,4091,0.488625000,0.011375000,0.999626625,0.967546463
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,16,0,3912,4088,0.489000000,0.011000000,0.999650840,0.968604804
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,17,1,3878,4122,0.484750000,0.015250000,0.999328862,0.956655495
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,18,2,3912,4088,0.489000000,0.011000000,0.999650840,0.968604804
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,19,3,3839,4161,0.479875000,0.020125000,0.998831056,0.943069712
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,20,4,3863,4137,0.482875000,0.017125000,0.999153649,0.951415042
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,21,5,3880,4120,0.485000000,0.015000000,0.999350690,0.957355663
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,22,6,3922,4078,0.490250000,0.009750000,0.999725690,0.972138225
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,23,7,3941,4059,0.492625000,0.007375000,0.999843056,0.978875660
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,24,0,3900,4100,0.487500000,0.012500000,0.999549111,0.964376090
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,25,1,3928,4072,0.491000000,0.009000000,0.999766271,0.974262439
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,26,2,3854,4146,0.481750000,0.018250000,0.999038771,0.948279884
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,27,3,3833,4167,0.479125000,0.020875000,0.998742281,0.940990900
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,28,4,3941,4059,0.492625000,0.007375000,0.999843056,0.978875660
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,29,5,3891,4109,0.486375000,0.013625000,0.999464288,0.961212669
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,30,6,3901,4099,0.487625000,0.012375000,0.999558084,0.964728010
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,31,7,3882,4118,0.485250000,0.014750000,0.999372156,0.958056170
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,32,0,3961,4039,0.495125000,0.004875000,0.999931426,0.986001854
