label,byte_phase_mod8,bit_index,samples,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,2,4,16000,2937,13063,0.183562500,0.316437500,0.687808758,0.292585646
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,2,5,16000,2904,13096,0.181500000,0.318500000,0.683347514,0.288945678
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,2,6,16000,3079,12921,0.192437500,0.307562500,0.706542763,0.308354176
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,2,7,16000,2963,13037,0.185187500,0.314812500,0.691294817,0.295459982
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,3,0,16000,2952,13048,0.184500000,0.315500000,0.689823037,0.294243218
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,3,1,16000,2933,13067,0.183312500,0.316687500,0.687270189,0.292143949
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,3,2,16000,3111,12889,0.194437500,0.305562500,0.710662613,0.311931569
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,3,3,16000,2987,13013,0.186687500,0.313312500,0.694490306,0.298118308
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,3,4,16000,3035,12965,0.189687500,0.310312500,0.700817276,0.303449699
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,3,5,16000,2930,13070,0.183125000,0.316875000,0.686865867,0.291812764
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,3,6,16000,3023,12977,0.188937500,0.311062500,0.699243493,0.302115003
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,3,7,16000,3129,12871,0.195562500,0.304437500,0.712963819,0.313947758
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,4,0,16000,2965,13035,0.185312500,0.314687500,0.691561928,0.295681322
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,4,1,16000,2968,13032,0.185500000,0.314500000,0.691962314,0.296013396
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,4,2,16000,3007,12993,0.187937500,0.312062500,0.697136876,0.300337327
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,4,3,16000,3026,12974,0.189125000,0.310875000,0.699637435,0.302448561
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,4,4,16000,2866,13134,0.179125000,0.320875000,0.678159126,0.284765545
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,4,5,16000,2963,13037,0.185187500,0.314812500,0.691294817,0.295459982
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,4,6,16000,3041,12959,0.190062500,0.309937500,0.701602187,0.304117510
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,4,7,16000,3045,12955,0.190312500,0.309687500,0.702124728,0.304562890
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,5,0,15000,2849,12151,0.189933333,0.310066667,0.701331978,0.303887451
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,5,1,15000,2806,12194,0.187066667,0.312933333,0.695294664,0.298791050
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,5,2,15000,2842,12158,0.189466667,0.310533333,0.700354434,0.303056577
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,5,3,15000,2807,12193,0.187133333,0.312866667,0.695435948,0.298909366
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,5,4,15000,2733,12267,0.182200000,0.317800000,0.684866246,0.290180032
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,5,5,15000,2800,12200,0.186666667,0.313333333,0.694446070,0.298081353
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,5,6,15000,2846,12154,0.189733333,0.310266667,0.700913280,0.303531304
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,5,7,15000,2743,12257,0.182866667,0.317133333,0.686308246,0.291356590
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,6,0,15000,2735,12265,0.182333333,0.317666667,0.685154990,0.290415267
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,6,1,15000,2822,12178,0.188133333,0.311866667,0.697550165,0.300685283
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,6,2,15000,2856,12144,0.190400000,0.309600000,0.702307479,0.304718805
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,6,3,15000,2735,12265,0.182333333,0.317666667,0.685154990,0.290415267
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,6,4,15000,2847,12153,0.189800000,0.310200000,0.701052888,0.303650010
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,6,5,15000,2847,12153,0.189800000,0.310200000,0.701052888,0.303650010
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,6,6,15000,2846,12154,0.189733333,0.310266667,0.700913280,0.303531304
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,6,7,15000,2819,12181,0.187933333,0.312066667,0.697128078,0.300329924
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,7,0,15000,2739,12261,0.182600000,0.317400000,0.685731962,0.290885852
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,7,1,15000,2858,12142,0.190533333,0.309466667,0.702585820,0.304956422
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,7,2,15000,2894,12106,0.192933333,0.307066667,0.707567593,0.309240245
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,7,3,15000,2772,12228,0.184800000,0.315200000,0.690465825,0.294774043
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,7,4,15000,2826,12174,0.188400000,0.311600000,0.698112359,0.301159230
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,7,5,15000,2801,12199,0.186733333,0.313266667,0.694587608,0.298199611
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,7,6,15000,2816,12184,0.187733333,0.312266667,0.696705614,0.299974654
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,7,7,15000,2855,12145,0.190333333,0.309666667,0.702168247,0.304600011
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,0,0,16000,3855,12145,0.240937500,0.259062500,0.796595836,0.397709415
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,0,1,16000,3750,12250,0.234375000,0.265625000,0.785560292,0.385290156
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,0,2,16000,3915,12085,0.244687500,0.255312500,0.802748914,0.404854432
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,0,3,16000,3957,12043,0.247312500,0.252687500,0.806990684,0.409877082
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,0,4,16000,3768,12232,0.235500000,0.264500000,0.787476507,0.387411593
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,0,5,16000,3955,12045,0.247187500,0.252812500,0.806789909,0.409637512
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,0,6,16000,4020,11980,0.251250000,0.248750000,0.813253323,0.417443997
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,0,7,16000,3770,12230,0.235625000,0.264375000,0.787688793,0.387647501
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,1,0,16000,3990,12010,0.249375000,0.250625000,0.810286019,0.413835754
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,1,1,16000,3977,12023,0.248562500,0.251437500,0.808991781,0.412274980
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,1,2,16000,3973,12027,0.248312500,0.251687500,0.808592528,0.411795082
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,1,3,16000,3831,12169,0.239437500,0.260562500,0.794103610,0.394861287
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,1,4,16000,3976,12024,0.248500000,0.251500000,0.808892013,0.412154991
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526_repeat02.payload,1,5,16000,3940,12060,0.246250000,0.253750000,0.805280232,0.407841998
