name,ref_name,loc,bel
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d1_reg[9],FDRE,SLICE_X31Y40,SLICEL.BFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d2_reg[0],FDRE,SLICE_X30Y40,SLICEM.DFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d2_reg[1],FDRE,SLICE_X30Y39,SLICEM.B5FF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d2_reg[2],FDRE,SLICE_X30Y40,SLICEM.C5FF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d2_reg[3],FDRE,SLICE_X31Y40,SLICEL.CFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d2_reg[4],FDRE,SLICE_X31Y40,SLICEL.DFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d2_reg[5],FDRE,SLICE_X31Y38,SLICEL.CFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d2_reg[6],FDRE,SLICE_X31Y40,SLICEL.C5FF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d2_reg[7],FDRE,SLICE_X30Y40,SLICEM.D5FF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d2_reg[8],FDRE,SLICE_X31Y38,SLICEL.DFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d2_reg[9],FDRE,SLICE_X31Y40,SLICEL.D5FF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[0],FDRE,SLICE_X30Y40,SLICEM.BFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[1],FDRE,SLICE_X30Y37,SLICEM.AFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[2],FDRE,SLICE_X30Y37,SLICEM.A5FF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[3],FDRE,SLICE_X30Y37,SLICEM.BFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[4],FDRE,SLICE_X30Y37,SLICEM.B5FF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[5],FDRE,SLICE_X30Y37,SLICEM.CFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[6],FDRE,SLICE_X30Y40,SLICEM.AFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[7],FDRE,SLICE_X30Y40,SLICEM.A5FF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[8],FDRE,SLICE_X31Y40,SLICEL.AFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[9],FDRE,SLICE_X31Y40,SLICEL.A5FF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gmux.gm[0].gm1.m1_i_1,LUT2,SLICE_X31Y38,SLICEL.A6LUT
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gmux.gm[0].gm1.m1_i_1__0,LUT2,SLICE_X30Y38,SLICEM.A6LUT
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gmux.gm[1].gms.ms_i_1,LUT3,SLICE_X31Y38,SLICEL.B6LUT
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gmux.gm[1].gms.ms_i_1__0,LUT3,SLICE_X30Y38,SLICEM.B6LUT
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem,fifo_generator_0memory,,
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/GND,GND,,
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/gbm.gbmg.gbmga.ngecc.bmg,fifo_generator_0blk_mem_gen_v8_4_7,,
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/gbm.gbmg.gbmga.ngecc.bmg/inst_blk_mem_gen,fifo_generator_0blk_mem_gen_v8_4_7_synth,,
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/gbm.gbmg.gbmga.ngecc.bmg/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen,fifo_generator_0blk_mem_gen_top,,
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/gbm.gbmg.gbmga.ngecc.bmg/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr,fifo_generator_0blk_mem_gen_generic_cstr,,
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/gbm.gbmg.gbmga.ngecc.bmg/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[0].ram.r,fifo_generator_0blk_mem_gen_prim_width,,
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/gbm.gbmg.gbmga.ngecc.bmg/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[0].ram.r/prim_noinit.ram,fifo_generator_0blk_mem_gen_prim_wrapper,,
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/gbm.gbmg.gbmga.ngecc.bmg/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[0].ram.r/prim_noinit.ram/DEVICE_7SERIES.NO_BMM_INFO.SDP.WIDE_PRIM18_sp.ram,RAMB18E1,RAMB18_X2Y16,RAMB18E1.RAMB18E1
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/gbm.gbmg.gbmga.ngecc.bmg/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[0].ram.r/prim_noinit.ram/GND,GND,,
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[0],FDRE,SLICE_X35Y38,SLICEL.AFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[1],FDRE,SLICE_X35Y38,SLICEL.BFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[2],FDRE,SLICE_X35Y38,SLICEL.CFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[3],FDRE,SLICE_X35Y38,SLICEL.DFF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[4],FDRE,SLICE_X35Y38,SLICEL.A5FF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[5],FDRE,SLICE_X35Y38,SLICEL.B5FF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[6],FDRE,SLICE_X35Y38,SLICEL.C5FF
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[7],FDRE,SLICE_X35Y38,SLICEL.D5FF
u_fifo_generator_0_i_1,LUT2,SLICE_X32Y40,SLICEM.D6LUT
u_uart_tx,uart_tx,,
u_uart_tx/FSM_onehot_state[0]_i_1,LUT3,SLICE_X39Y37,SLICEL.B6LUT
u_uart_tx/FSM_onehot_state[0]_i_2,LUT6,SLICE_X40Y37,SLICEL.B6LUT
u_uart_tx/FSM_onehot_state[1]_i_1,LUT6,SLICE_X39Y38,SLICEL.C6LUT
u_uart_tx/FSM_onehot_state[1]_i_2,LUT5,SLICE_X39Y38,SLICEL.D5LUT
u_uart_tx/FSM_onehot_state[1]_i_3,LUT2,SLICE_X39Y38,SLICEL.A6LUT
u_uart_tx/FSM_onehot_state[1]_i_4,LUT2,SLICE_X39Y39,SLICEL.C6LUT
u_uart_tx/FSM_onehot_state[2]_i_1,LUT6,SLICE_X39Y38,SLICEL.B6LUT
u_uart_tx/FSM_onehot_state[3]_i_1,LUT6,SLICE_X39Y37,SLICEL.A6LUT
u_uart_tx/FSM_onehot_state[3]_i_2,LUT1,SLICE_X46Y44,SLICEM.A6LUT
u_uart_tx/FSM_onehot_state[3]_i_3,LUT6,SLICE_X37Y42,SLICEL.C6LUT
u_uart_tx/FSM_onehot_state[3]_i_4,LUT4,SLICE_X37Y42,SLICEL.D6LUT
u_uart_tx/FSM_onehot_state[3]_i_5,LUT5,SLICE_X37Y44,SLICEL.D6LUT
u_uart_tx/FSM_onehot_state[3]_i_6,LUT4,SLICE_X37Y45,SLICEL.D6LUT
u_uart_tx/FSM_onehot_state_reg[0],FDPE,SLICE_X39Y37,SLICEL.BFF
u_uart_tx/FSM_onehot_state_reg[1],FDCE,SLICE_X39Y38,SLICEL.CFF
u_uart_tx/FSM_onehot_state_reg[2],FDCE,SLICE_X39Y38,SLICEL.BFF
u_uart_tx/FSM_onehot_state_reg[3],FDCE,SLICE_X39Y37,SLICEL.AFF
u_uart_tx/FSM_sequential_state[0]_i_1,LUT6,SLICE_X45Y40,SLICEL.C6LUT
u_uart_tx/FSM_sequential_state[0]_i_2,LUT4,SLICE_X44Y40,SLICEL.A5LUT
u_uart_tx/FSM_sequential_state[0]_i_3,LUT6,SLICE_X44Y42,SLICEL.D6LUT
u_uart_tx/FSM_sequential_state[0]_i_4,LUT6,SLICE_X43Y43,SLICEL.D6LUT
u_uart_tx/FSM_sequential_state[0]_i_5,LUT6,SLICE_X43Y46,SLICEL.C6LUT
u_uart_tx/FSM_sequential_state[0]_i_6,LUT6,SLICE_X42Y43,SLICEM.C6LUT
u_uart_tx/FSM_sequential_state[0]_i_7,LUT4,SLICE_X37Y41,SLICEL.D6LUT
u_uart_tx/FSM_sequential_state[0]_i_8,LUT3,SLICE_X37Y40,SLICEL.D6LUT
u_uart_tx/FSM_sequential_state[0]_i_9,LUT6,SLICE_X43Y42,SLICEL.C6LUT
u_uart_tx/FSM_sequential_state[1]_i_1,LUT6,SLICE_X45Y41,SLICEL.D6LUT
u_uart_tx/FSM_sequential_state[1]_i_2,LUT2,SLICE_X44Y40,SLICEL.C6LUT
u_uart_tx/FSM_sequential_state[1]_i_3,LUT5,SLICE_X37Y41,SLICEL.C6LUT
u_uart_tx/FSM_sequential_state[2]_i_1,LUT6,SLICE_X47Y41,SLICEL.B6LUT
u_uart_tx/FSM_sequential_state[2]_i_10,LUT4,SLICE_X44Y41,SLICEL.C6LUT
u_uart_tx/FSM_sequential_state[2]_i_11,LUT4,SLICE_X38Y46,SLICEM.D6LUT
u_uart_tx/FSM_sequential_state[2]_i_12,LUT4,SLICE_X42Y43,SLICEM.D6LUT
u_uart_tx/FSM_sequential_state[2]_i_13,LUT6,SLICE_X46Y43,SLICEM.C6LUT
u_uart_tx/FSM_sequential_state[2]_i_2,LUT6,SLICE_X43Y44,SLICEL.C6LUT
u_uart_tx/FSM_sequential_state[2]_i_3,LUT3,SLICE_X44Y40,SLICEL.A6LUT
u_uart_tx/FSM_sequential_state[2]_i_4,LUT6,SLICE_X47Y43,SLICEL.C6LUT
u_uart_tx/FSM_sequential_state[2]_i_5,LUT4,SLICE_X43Y46,SLICEL.D6LUT
u_uart_tx/FSM_sequential_state[2]_i_6,LUT5,SLICE_X43Y44,SLICEL.D6LUT
u_uart_tx/FSM_sequential_state[2]_i_7,LUT5,SLICE_X43Y42,SLICEL.D6LUT
u_uart_tx/FSM_sequential_state[2]_i_8,LUT6,SLICE_X44Y43,SLICEL.C6LUT
u_uart_tx/FSM_sequential_state[2]_i_9,LUT2,SLICE_X38Y37,SLICEM.A5LUT
u_uart_tx/GND,GND,,
u_uart_tx/VCC,VCC,,
u_uart_tx/bit_cnt[0]_i_1,LUT3,SLICE_X37Y39,SLICEL.A6LUT
u_uart_tx/bit_cnt[1]_i_1,LUT4,SLICE_X37Y37,SLICEL.A6LUT
u_uart_tx/bit_cnt[2]_i_1,LUT5,SLICE_X37Y37,SLICEL.A5LUT
u_uart_tx/bit_cnt_reg[0],FDCE,SLICE_X37Y39,SLICEL.AFF
u_uart_tx/bit_cnt_reg[1],FDCE,SLICE_X37Y37,SLICEL.AFF
u_uart_tx/bit_cnt_reg[2],FDCE,SLICE_X37Y37,SLICEL.A5FF
u_uart_tx/cycle_cnt[0]_i_1,LUT3,SLICE_X37Y39,SLICEL.A5LUT
u_uart_tx/cycle_cnt[0]_i_2,LUT6,SLICE_X39Y39,SLICEL.A6LUT
u_uart_tx/cycle_cnt[10]_i_1,LUT2,SLICE_X37Y44,SLICEL.C6LUT
u_uart_tx/cycle_cnt[11]_i_1,LUT2,SLICE_X37Y44,SLICEL.A6LUT
u_uart_tx/cycle_cnt[12]_i_1,LUT2,SLICE_X37Y44,SLICEL.B6LUT
u_uart_tx/cycle_cnt[13]_i_1,LUT2,SLICE_X37Y45,SLICEL.A6LUT
u_uart_tx/cycle_cnt[14]_i_1,LUT2,SLICE_X37Y45,SLICEL.B6LUT
u_uart_tx/cycle_cnt[15]_i_1,LUT2,SLICE_X37Y45,SLICEL.C6LUT
u_uart_tx/cycle_cnt[15]_i_2,LUT6,SLICE_X39Y39,SLICEL.B6LUT
u_uart_tx/cycle_cnt[1]_i_1,LUT2,SLICE_X36Y41,SLICEM.A6LUT
u_uart_tx/cycle_cnt[2]_i_1,LUT2,SLICE_X37Y42,SLICEL.A6LUT
u_uart_tx/cycle_cnt[3]_i_1,LUT2,SLICE_X37Y42,SLICEL.B6LUT
u_uart_tx/cycle_cnt[4]_i_1,LUT2,SLICE_X36Y41,SLICEM.B6LUT
u_uart_tx/cycle_cnt[5]_i_1,LUT2,SLICE_X37Y43,SLICEL.A6LUT
u_uart_tx/cycle_cnt[6]_i_1,LUT2,SLICE_X36Y41,SLICEM.C6LUT
u_uart_tx/cycle_cnt[7]_i_1,LUT2,SLICE_X37Y43,SLICEL.B6LUT
u_uart_tx/cycle_cnt[8]_i_1,LUT2,SLICE_X37Y43,SLICEL.C6LUT
u_uart_tx/cycle_cnt[9]_i_1,LUT2,SLICE_X37Y43,SLICEL.D6LUT
u_uart_tx/cycle_cnt_reg[0],FDCE,SLICE_X37Y39,SLICEL.A5FF
u_uart_tx/cycle_cnt_reg[10],FDCE,SLICE_X37Y44,SLICEL.CFF
u_uart_tx/cycle_cnt_reg[11],FDCE,SLICE_X37Y44,SLICEL.AFF
u_uart_tx/cycle_cnt_reg[12],FDCE,SLICE_X37Y44,SLICEL.BFF
u_uart_tx/cycle_cnt_reg[12]_i_2,CARRY4,SLICE_X36Y44,SLICEM.CARRY4
u_uart_tx/cycle_cnt_reg[13],FDCE,SLICE_X37Y45,SLICEL.AFF
u_uart_tx/cycle_cnt_reg[14],FDCE,SLICE_X37Y45,SLICEL.BFF
u_uart_tx/cycle_cnt_reg[15],FDCE,SLICE_X37Y45,SLICEL.CFF
u_uart_tx/cycle_cnt_reg[15]_i_3,CARRY4,SLICE_X36Y45,SLICEM.CARRY4
u_uart_tx/cycle_cnt_reg[1],FDCE,SLICE_X36Y41,SLICEM.AFF
u_uart_tx/cycle_cnt_reg[2],FDCE,SLICE_X37Y42,SLICEL.AFF
u_uart_tx/cycle_cnt_reg[3],FDCE,SLICE_X37Y42,SLICEL.BFF
u_uart_tx/cycle_cnt_reg[4],FDCE,SLICE_X36Y41,SLICEM.BFF
u_uart_tx/cycle_cnt_reg[4]_i_2,CARRY4,SLICE_X36Y42,SLICEM.CARRY4
u_uart_tx/cycle_cnt_reg[5],FDCE,SLICE_X37Y43,SLICEL.AFF
u_uart_tx/cycle_cnt_reg[6],FDCE,SLICE_X36Y41,SLICEM.CFF
u_uart_tx/cycle_cnt_reg[7],FDCE,SLICE_X37Y43,SLICEL.BFF
u_uart_tx/cycle_cnt_reg[8],FDCE,SLICE_X37Y43,SLICEL.CFF
u_uart_tx/cycle_cnt_reg[8]_i_2,CARRY4,SLICE_X36Y43,SLICEM.CARRY4
u_uart_tx/cycle_cnt_reg[9],FDCE,SLICE_X37Y43,SLICEL.DFF
u_uart_tx/header_index[0]_i_1,LUT3,SLICE_X39Y36,SLICEL.A6LUT
u_uart_tx/header_index[1]_i_1,LUT6,SLICE_X39Y36,SLICEL.B6LUT
u_uart_tx/header_index[2]_i_1,LUT5,SLICE_X39Y36,SLICEL.A5LUT
u_uart_tx/header_index[2]_i_2,LUT4,SLICE_X39Y38,SLICEL.D6LUT
u_uart_tx/ro_en_i_1,LUT5,SLICE_X45Y43,SLICEL.A6LUT
u_uart_tx/row_index[31]_i_1,LUT4,SLICE_X45Y43,SLICEL.A5LUT
u_uart_tx/row_index_reg[12]_i_2,CARRY4,SLICE_X39Y42,SLICEL.CARRY4
u_uart_tx/row_index_reg[16]_i_2,CARRY4,SLICE_X39Y43,SLICEL.CARRY4
u_uart_tx/row_index_reg[20]_i_2,CARRY4,SLICE_X39Y44,SLICEL.CARRY4
u_uart_tx/row_index_reg[24]_i_2,CARRY4,SLICE_X39Y45,SLICEL.CARRY4
u_uart_tx/row_index_reg[28]_i_2,CARRY4,SLICE_X39Y46,SLICEL.CARRY4
u_uart_tx/row_index_reg[31]_i_3,CARRY4,SLICE_X39Y47,SLICEL.CARRY4
u_uart_tx/row_index_reg[4]_i_2,CARRY4,SLICE_X39Y40,SLICEL.CARRY4
u_uart_tx/row_index_reg[8]_i_2,CARRY4,SLICE_X39Y41,SLICEL.CARRY4
u_uart_tx/send_count[6]_i_1,LUT5,SLICE_X43Y41,SLICEL.A6LUT
u_uart_tx/send_count[6]_i_3,LUT3,SLICE_X45Y41,SLICEL.C6LUT
u_uart_tx/send_count[6]_i_4,LUT3,SLICE_X44Y41,SLICEL.C5LUT
u_uart_tx/state_count[63]_i_1,LUT4,SLICE_X43Y41,SLICEL.B6LUT
u_uart_tx/state_count[63]_i_10,LUT2,SLICE_X38Y45,SLICEM.A5LUT
u_uart_tx/state_count[63]_i_100,LUT2,SLICE_X38Y40,SLICEM.A6LUT
u_uart_tx/state_count[63]_i_102,LUT2,SLICE_X40Y43,SLICEL.B5LUT
u_uart_tx/state_count[63]_i_103,LUT2,SLICE_X40Y43,SLICEL.A5LUT
u_uart_tx/state_count[63]_i_104,LUT2,SLICE_X40Y43,SLICEL.D6LUT
u_uart_tx/state_count[63]_i_105,LUT2,SLICE_X40Y43,SLICEL.C6LUT
u_uart_tx/state_count[63]_i_106,LUT2,SLICE_X40Y43,SLICEL.B6LUT
u_uart_tx/state_count[63]_i_107,LUT2,SLICE_X40Y43,SLICEL.A6LUT
u_uart_tx/state_count[63]_i_109,LUT2,SLICE_X38Y39,SLICEM.C5LUT
u_uart_tx/state_count[63]_i_11,LUT2,SLICE_X38Y45,SLICEM.C6LUT
u_uart_tx/state_count[63]_i_110,LUT2,SLICE_X38Y39,SLICEM.B5LUT
u_uart_tx/state_count[63]_i_111,LUT2,SLICE_X38Y39,SLICEM.D6LUT
u_uart_tx/state_count[63]_i_112,LUT2,SLICE_X38Y39,SLICEM.C6LUT
u_uart_tx/state_count[63]_i_113,LUT2,SLICE_X38Y39,SLICEM.B6LUT
u_uart_tx/state_count[63]_i_114,LUT2,SLICE_X38Y39,SLICEM.A6LUT
u_uart_tx/state_count[63]_i_116,LUT2,SLICE_X40Y42,SLICEL.D6LUT
u_uart_tx/state_count[63]_i_117,LUT2,SLICE_X40Y42,SLICEL.C6LUT
u_uart_tx/state_count[63]_i_118,LUT2,SLICE_X40Y42,SLICEL.B6LUT
u_uart_tx/state_count[63]_i_119,LUT2,SLICE_X40Y42,SLICEL.A6LUT
u_uart_tx/state_count[63]_i_12,LUT2,SLICE_X38Y45,SLICEM.B6LUT
u_uart_tx/state_count[63]_i_120,LUT2,SLICE_X43Y39,SLICEL.B6LUT
u_uart_tx/state_count[63]_i_121,LUT2,SLICE_X38Y38,SLICEM.C5LUT
u_uart_tx/state_count[63]_i_122,LUT2,SLICE_X38Y38,SLICEM.D6LUT
u_uart_tx/state_count[63]_i_123,LUT2,SLICE_X38Y38,SLICEM.C6LUT
u_uart_tx/state_count[63]_i_124,LUT2,SLICE_X38Y38,SLICEM.B6LUT
u_uart_tx/state_count[63]_i_125,LUT2,SLICE_X38Y38,SLICEM.A6LUT
u_uart_tx/state_count[63]_i_126,LUT2,SLICE_X40Y41,SLICEL.D6LUT
u_uart_tx/state_count[63]_i_127,LUT2,SLICE_X40Y41,SLICEL.C6LUT
u_uart_tx/state_count[63]_i_128,LUT2,SLICE_X40Y41,SLICEL.B6LUT
u_uart_tx/state_count[63]_i_129,LUT2,SLICE_X40Y41,SLICEL.A6LUT
u_uart_tx/state_count[63]_i_13,LUT2,SLICE_X38Y45,SLICEM.A6LUT
u_uart_tx/state_count[63]_i_15,LUT2,SLICE_X40Y48,SLICEL.C5LUT
u_uart_tx/state_count[63]_i_16,LUT2,SLICE_X40Y48,SLICEL.B5LUT
u_uart_tx/state_count[63]_i_17,LUT2,SLICE_X40Y48,SLICEL.A5LUT
u_uart_tx/state_count[63]_i_18,LUT2,SLICE_X40Y48,SLICEL.C6LUT
u_uart_tx/state_count[63]_i_19,LUT2,SLICE_X40Y48,SLICEL.B6LUT
u_uart_tx/state_count[63]_i_20,LUT2,SLICE_X40Y48,SLICEL.A6LUT
u_uart_tx/state_count[63]_i_22,LUT2,SLICE_X38Y44,SLICEM.D5LUT
u_uart_tx/state_count[63]_i_23,LUT2,SLICE_X38Y44,SLICEM.C5LUT
u_uart_tx/state_count[63]_i_24,LUT2,SLICE_X38Y44,SLICEM.B5LUT
u_uart_tx/state_count[63]_i_25,LUT2,SLICE_X38Y44,SLICEM.A5LUT
u_uart_tx/state_count[63]_i_26,LUT2,SLICE_X38Y44,SLICEM.D6LUT
u_uart_tx/state_count[63]_i_27,LUT2,SLICE_X38Y44,SLICEM.C6LUT
u_uart_tx/state_count[63]_i_28,LUT2,SLICE_X38Y44,SLICEM.B6LUT
u_uart_tx/state_count[63]_i_29,LUT2,SLICE_X38Y44,SLICEM.A6LUT
u_uart_tx/state_count[63]_i_3,LUT5,SLICE_X45Y41,SLICEL.B6LUT
u_uart_tx/state_count[63]_i_31,LUT2,SLICE_X40Y47,SLICEL.D5LUT
u_uart_tx/state_count[63]_i_32,LUT2,SLICE_X40Y47,SLICEL.C5LUT
u_uart_tx/state_count[63]_i_33,LUT2,SLICE_X40Y47,SLICEL.B5LUT
u_uart_tx/state_count[63]_i_34,LUT2,SLICE_X40Y47,SLICEL.A5LUT
u_uart_tx/state_count[63]_i_35,LUT2,SLICE_X40Y47,SLICEL.D6LUT
u_uart_tx/state_count[63]_i_36,LUT2,SLICE_X40Y47,SLICEL.C6LUT
u_uart_tx/state_count[63]_i_37,LUT2,SLICE_X40Y47,SLICEL.B6LUT
u_uart_tx/state_count[63]_i_38,LUT2,SLICE_X40Y47,SLICEL.A6LUT
u_uart_tx/state_count[63]_i_40,LUT2,SLICE_X38Y43,SLICEM.D5LUT
u_uart_tx/state_count[63]_i_41,LUT2,SLICE_X38Y43,SLICEM.C5LUT
u_uart_tx/state_count[63]_i_42,LUT2,SLICE_X38Y43,SLICEM.B5LUT
u_uart_tx/state_count[63]_i_43,LUT2,SLICE_X38Y43,SLICEM.A5LUT
u_uart_tx/state_count[63]_i_44,LUT2,SLICE_X38Y43,SLICEM.D6LUT
u_uart_tx/state_count[63]_i_45,LUT2,SLICE_X38Y43,SLICEM.C6LUT
u_uart_tx/state_count[63]_i_46,LUT2,SLICE_X38Y43,SLICEM.B6LUT
u_uart_tx/state_count[63]_i_47,LUT2,SLICE_X38Y43,SLICEM.A6LUT
u_uart_tx/state_count[63]_i_49,LUT2,SLICE_X40Y46,SLICEL.D5LUT
u_uart_tx/state_count[63]_i_50,LUT2,SLICE_X40Y46,SLICEL.C5LUT
u_uart_tx/state_count[63]_i_51,LUT2,SLICE_X40Y46,SLICEL.B5LUT
u_uart_tx/state_count[63]_i_52,LUT2,SLICE_X40Y46,SLICEL.A5LUT
u_uart_tx/state_count[63]_i_53,LUT2,SLICE_X40Y46,SLICEL.D6LUT
u_uart_tx/state_count[63]_i_54,LUT2,SLICE_X40Y46,SLICEL.C6LUT
u_uart_tx/state_count[63]_i_55,LUT2,SLICE_X40Y46,SLICEL.B6LUT
u_uart_tx/state_count[63]_i_56,LUT2,SLICE_X40Y46,SLICEL.A6LUT
u_uart_tx/state_count[63]_i_58,LUT2,SLICE_X38Y42,SLICEM.D5LUT
u_uart_tx/state_count[63]_i_59,LUT2,SLICE_X38Y42,SLICEM.C5LUT
u_uart_tx/state_count[63]_i_60,LUT2,SLICE_X38Y42,SLICEM.B5LUT
u_uart_tx/state_count[63]_i_61,LUT2,SLICE_X38Y42,SLICEM.A5LUT
u_uart_tx/state_count[63]_i_62,LUT2,SLICE_X38Y42,SLICEM.D6LUT
u_uart_tx/state_count[63]_i_63,LUT2,SLICE_X38Y42,SLICEM.C6LUT
u_uart_tx/state_count[63]_i_64,LUT2,SLICE_X38Y42,SLICEM.B6LUT
u_uart_tx/state_count[63]_i_65,LUT2,SLICE_X38Y42,SLICEM.A6LUT
u_uart_tx/state_count[63]_i_67,LUT2,SLICE_X40Y45,SLICEL.D5LUT
u_uart_tx/state_count[63]_i_68,LUT2,SLICE_X40Y45,SLICEL.C5LUT
