name,ref_name_formal,ref_name_compact,formal_loc,compact_loc,formal_bel,compact_bel,loc_changed,bel_changed
u_uart_tx/state_count[63]_i_23,LUT2,LUT2,SLICE_X38Y44,SLICE_X39Y45,SLICEM.C5LUT,SLICEL.C5LUT,True,True
u_uart_tx/state_count[63]_i_24,LUT2,LUT2,SLICE_X38Y44,SLICE_X39Y45,SLICEM.B5LUT,SLICEL.B5LUT,True,True
u_uart_tx/state_count[63]_i_25,LUT2,LUT2,SLICE_X38Y44,SLICE_X39Y45,SLICEM.A5LUT,SLICEL.A5LUT,True,True
u_uart_tx/state_count[63]_i_26,LUT2,LUT2,SLICE_X38Y44,SLICE_X39Y45,SLICEM.D6LUT,SLICEL.D6LUT,True,True
u_uart_tx/state_count[63]_i_27,LUT2,LUT2,SLICE_X38Y44,SLICE_X39Y45,SLICEM.C6LUT,SLICEL.C6LUT,True,True
u_uart_tx/state_count[63]_i_28,LUT2,LUT2,SLICE_X38Y44,SLICE_X39Y45,SLICEM.B6LUT,SLICEL.B6LUT,True,True
u_uart_tx/state_count[63]_i_29,LUT2,LUT2,SLICE_X38Y44,SLICE_X39Y45,SLICEM.A6LUT,SLICEL.A6LUT,True,True
u_uart_tx/state_count[63]_i_3,LUT5,LUT5,SLICE_X45Y41,SLICE_X34Y41,SLICEL.B6LUT,SLICEM.C6LUT,True,True
u_uart_tx/state_count[63]_i_31,LUT2,LUT2,SLICE_X40Y47,SLICE_X38Y45,SLICEL.D5LUT,SLICEM.D5LUT,True,True
u_uart_tx/state_count[63]_i_32,LUT2,LUT2,SLICE_X40Y47,SLICE_X38Y45,SLICEL.C5LUT,SLICEM.C5LUT,True,True
u_uart_tx/state_count[63]_i_33,LUT2,LUT2,SLICE_X40Y47,SLICE_X38Y45,SLICEL.B5LUT,SLICEM.B5LUT,True,True
u_uart_tx/state_count[63]_i_34,LUT2,LUT2,SLICE_X40Y47,SLICE_X38Y45,SLICEL.A5LUT,SLICEM.A5LUT,True,True
u_uart_tx/state_count[63]_i_35,LUT2,LUT2,SLICE_X40Y47,SLICE_X38Y45,SLICEL.D6LUT,SLICEM.D6LUT,True,True
u_uart_tx/state_count[63]_i_36,LUT2,LUT2,SLICE_X40Y47,SLICE_X38Y45,SLICEL.C6LUT,SLICEM.C6LUT,True,True
u_uart_tx/state_count[63]_i_37,LUT2,LUT2,SLICE_X40Y47,SLICE_X38Y45,SLICEL.B6LUT,SLICEM.B6LUT,True,True
u_uart_tx/state_count[63]_i_38,LUT2,LUT2,SLICE_X40Y47,SLICE_X38Y45,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/state_count[63]_i_40,LUT2,LUT2,SLICE_X38Y43,SLICE_X39Y44,SLICEM.D5LUT,SLICEL.D5LUT,True,True
u_uart_tx/state_count[63]_i_41,LUT2,LUT2,SLICE_X38Y43,SLICE_X39Y44,SLICEM.C5LUT,SLICEL.C5LUT,True,True
u_uart_tx/state_count[63]_i_42,LUT2,LUT2,SLICE_X38Y43,SLICE_X39Y44,SLICEM.B5LUT,SLICEL.B5LUT,True,True
u_uart_tx/state_count[63]_i_43,LUT2,LUT2,SLICE_X38Y43,SLICE_X39Y44,SLICEM.A5LUT,SLICEL.A5LUT,True,True
u_uart_tx/state_count[63]_i_44,LUT2,LUT2,SLICE_X38Y43,SLICE_X39Y44,SLICEM.D6LUT,SLICEL.D6LUT,True,True
u_uart_tx/state_count[63]_i_45,LUT2,LUT2,SLICE_X38Y43,SLICE_X39Y44,SLICEM.C6LUT,SLICEL.C6LUT,True,True
u_uart_tx/state_count[63]_i_46,LUT2,LUT2,SLICE_X38Y43,SLICE_X39Y44,SLICEM.B6LUT,SLICEL.B6LUT,True,True
u_uart_tx/state_count[63]_i_47,LUT2,LUT2,SLICE_X38Y43,SLICE_X39Y44,SLICEM.A6LUT,SLICEL.A6LUT,True,True
u_uart_tx/state_count[63]_i_49,LUT2,LUT2,SLICE_X40Y46,SLICE_X38Y44,SLICEL.D5LUT,SLICEM.D5LUT,True,True
u_uart_tx/state_count[63]_i_50,LUT2,LUT2,SLICE_X40Y46,SLICE_X38Y44,SLICEL.C5LUT,SLICEM.C5LUT,True,True
u_uart_tx/state_count[63]_i_51,LUT2,LUT2,SLICE_X40Y46,SLICE_X38Y44,SLICEL.B5LUT,SLICEM.B5LUT,True,True
u_uart_tx/state_count[63]_i_52,LUT2,LUT2,SLICE_X40Y46,SLICE_X38Y44,SLICEL.A5LUT,SLICEM.A5LUT,True,True
u_uart_tx/state_count[63]_i_53,LUT2,LUT2,SLICE_X40Y46,SLICE_X38Y44,SLICEL.D6LUT,SLICEM.D6LUT,True,True
u_uart_tx/state_count[63]_i_54,LUT2,LUT2,SLICE_X40Y46,SLICE_X38Y44,SLICEL.C6LUT,SLICEM.C6LUT,True,True
u_uart_tx/state_count[63]_i_55,LUT2,LUT2,SLICE_X40Y46,SLICE_X38Y44,SLICEL.B6LUT,SLICEM.B6LUT,True,True
u_uart_tx/state_count[63]_i_56,LUT2,LUT2,SLICE_X40Y46,SLICE_X38Y44,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/state_count[63]_i_58,LUT2,LUT2,SLICE_X38Y42,SLICE_X39Y43,SLICEM.D5LUT,SLICEL.D5LUT,True,True
u_uart_tx/state_count[63]_i_59,LUT2,LUT2,SLICE_X38Y42,SLICE_X39Y43,SLICEM.C5LUT,SLICEL.C5LUT,True,True
u_uart_tx/state_count[63]_i_60,LUT2,LUT2,SLICE_X38Y42,SLICE_X39Y43,SLICEM.B5LUT,SLICEL.B5LUT,True,True
u_uart_tx/state_count[63]_i_61,LUT2,LUT2,SLICE_X38Y42,SLICE_X39Y43,SLICEM.A5LUT,SLICEL.A5LUT,True,True
u_uart_tx/state_count[63]_i_62,LUT2,LUT2,SLICE_X38Y42,SLICE_X39Y43,SLICEM.D6LUT,SLICEL.D6LUT,True,True
u_uart_tx/state_count[63]_i_63,LUT2,LUT2,SLICE_X38Y42,SLICE_X39Y43,SLICEM.C6LUT,SLICEL.C6LUT,True,True
u_uart_tx/state_count[63]_i_64,LUT2,LUT2,SLICE_X38Y42,SLICE_X39Y43,SLICEM.B6LUT,SLICEL.B6LUT,True,True
u_uart_tx/state_count[63]_i_65,LUT2,LUT2,SLICE_X38Y42,SLICE_X39Y43,SLICEM.A6LUT,SLICEL.A6LUT,True,True
u_uart_tx/state_count[63]_i_67,LUT2,LUT2,SLICE_X40Y45,SLICE_X38Y43,SLICEL.D5LUT,SLICEM.D5LUT,True,True
u_uart_tx/state_count[63]_i_68,LUT2,LUT2,SLICE_X40Y45,SLICE_X38Y43,SLICEL.C5LUT,SLICEM.C5LUT,True,True
u_uart_tx/state_count[63]_i_69,LUT2,LUT2,SLICE_X40Y45,SLICE_X38Y43,SLICEL.B5LUT,SLICEM.B5LUT,True,True
u_uart_tx/state_count[63]_i_70,LUT2,LUT2,SLICE_X40Y45,SLICE_X38Y43,SLICEL.A5LUT,SLICEM.A5LUT,True,True
u_uart_tx/state_count[63]_i_71,LUT2,LUT2,SLICE_X40Y45,SLICE_X38Y43,SLICEL.D6LUT,SLICEM.D6LUT,True,True
u_uart_tx/state_count[63]_i_72,LUT2,LUT2,SLICE_X40Y45,SLICE_X38Y43,SLICEL.C6LUT,SLICEM.C6LUT,True,True
u_uart_tx/state_count[63]_i_73,LUT2,LUT2,SLICE_X40Y45,SLICE_X38Y43,SLICEL.B6LUT,SLICEM.B6LUT,True,True
u_uart_tx/state_count[63]_i_74,LUT2,LUT2,SLICE_X40Y45,SLICE_X38Y43,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/state_count[63]_i_76,LUT2,LUT2,SLICE_X38Y41,SLICE_X39Y42,SLICEM.D5LUT,SLICEL.D5LUT,True,True
u_uart_tx/state_count[63]_i_77,LUT2,LUT2,SLICE_X38Y41,SLICE_X39Y42,SLICEM.C5LUT,SLICEL.C5LUT,True,True
u_uart_tx/state_count[63]_i_78,LUT2,LUT2,SLICE_X38Y41,SLICE_X39Y42,SLICEM.B5LUT,SLICEL.B5LUT,True,True
u_uart_tx/state_count[63]_i_79,LUT2,LUT2,SLICE_X38Y41,SLICE_X39Y42,SLICEM.A5LUT,SLICEL.A5LUT,True,True
u_uart_tx/state_count[63]_i_8,LUT2,LUT2,SLICE_X38Y45,SLICE_X39Y46,SLICEM.C5LUT,SLICEL.C5LUT,True,True
u_uart_tx/state_count[63]_i_80,LUT2,LUT2,SLICE_X38Y41,SLICE_X39Y42,SLICEM.D6LUT,SLICEL.D6LUT,True,True
u_uart_tx/state_count[63]_i_81,LUT2,LUT2,SLICE_X38Y41,SLICE_X39Y42,SLICEM.C6LUT,SLICEL.C6LUT,True,True
u_uart_tx/state_count[63]_i_82,LUT2,LUT2,SLICE_X38Y41,SLICE_X39Y42,SLICEM.B6LUT,SLICEL.B6LUT,True,True
u_uart_tx/state_count[63]_i_83,LUT2,LUT2,SLICE_X38Y41,SLICE_X39Y42,SLICEM.A6LUT,SLICEL.A6LUT,True,True
u_uart_tx/state_count[63]_i_85,LUT2,LUT2,SLICE_X40Y44,SLICE_X38Y42,SLICEL.D5LUT,SLICEM.D5LUT,True,True
u_uart_tx/state_count[63]_i_86,LUT2,LUT2,SLICE_X40Y44,SLICE_X38Y42,SLICEL.B5LUT,SLICEM.B5LUT,True,True
u_uart_tx/state_count[63]_i_87,LUT2,LUT2,SLICE_X40Y44,SLICE_X38Y42,SLICEL.A5LUT,SLICEM.A5LUT,True,True
u_uart_tx/state_count[63]_i_88,LUT2,LUT2,SLICE_X40Y44,SLICE_X38Y42,SLICEL.D6LUT,SLICEM.D6LUT,True,True
u_uart_tx/state_count[63]_i_89,LUT2,LUT2,SLICE_X40Y44,SLICE_X38Y42,SLICEL.C6LUT,SLICEM.C6LUT,True,True
u_uart_tx/state_count[63]_i_9,LUT2,LUT2,SLICE_X38Y45,SLICE_X39Y46,SLICEM.B5LUT,SLICEL.B5LUT,True,True
u_uart_tx/state_count[63]_i_90,LUT2,LUT2,SLICE_X40Y44,SLICE_X38Y42,SLICEL.B6LUT,SLICEM.B6LUT,True,True
u_uart_tx/state_count[63]_i_91,LUT2,LUT2,SLICE_X40Y44,SLICE_X38Y42,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/state_count[63]_i_93,LUT2,LUT2,SLICE_X38Y40,SLICE_X39Y41,SLICEM.D5LUT,SLICEL.D5LUT,True,True
u_uart_tx/state_count[63]_i_94,LUT2,LUT2,SLICE_X38Y40,SLICE_X39Y41,SLICEM.C5LUT,SLICEL.C5LUT,True,True
u_uart_tx/state_count[63]_i_95,LUT2,LUT2,SLICE_X38Y40,SLICE_X39Y41,SLICEM.B5LUT,SLICEL.B5LUT,True,True
u_uart_tx/state_count[63]_i_96,LUT2,LUT2,SLICE_X38Y40,SLICE_X39Y41,SLICEM.A5LUT,SLICEL.A5LUT,True,True
u_uart_tx/state_count[63]_i_97,LUT2,LUT2,SLICE_X38Y40,SLICE_X39Y41,SLICEM.D6LUT,SLICEL.D6LUT,True,True
u_uart_tx/state_count[63]_i_98,LUT2,LUT2,SLICE_X38Y40,SLICE_X39Y41,SLICEM.C6LUT,SLICEL.C6LUT,True,True
u_uart_tx/state_count[63]_i_99,LUT2,LUT2,SLICE_X38Y40,SLICE_X39Y41,SLICEM.B6LUT,SLICEL.B6LUT,True,True
u_uart_tx/state_count_reg[63]_i_101,CARRY4,CARRY4,SLICE_X40Y42,SLICE_X38Y40,SLICEL.CARRY4,SLICEM.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_108,CARRY4,CARRY4,SLICE_X38Y38,SLICE_X39Y39,SLICEM.CARRY4,SLICEL.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_115,CARRY4,CARRY4,SLICE_X40Y41,SLICE_X38Y39,SLICEL.CARRY4,SLICEM.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_14,CARRY4,CARRY4,SLICE_X40Y47,SLICE_X38Y45,SLICEL.CARRY4,SLICEM.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_21,CARRY4,CARRY4,SLICE_X38Y43,SLICE_X39Y44,SLICEM.CARRY4,SLICEL.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_30,CARRY4,CARRY4,SLICE_X40Y46,SLICE_X38Y44,SLICEL.CARRY4,SLICEM.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_39,CARRY4,CARRY4,SLICE_X38Y42,SLICE_X39Y43,SLICEM.CARRY4,SLICEL.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_4,CARRY4,CARRY4,SLICE_X38Y45,SLICE_X39Y46,SLICEM.CARRY4,SLICEL.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_48,CARRY4,CARRY4,SLICE_X40Y45,SLICE_X38Y43,SLICEL.CARRY4,SLICEM.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_5,CARRY4,CARRY4,SLICE_X40Y48,SLICE_X38Y46,SLICEL.CARRY4,SLICEM.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_57,CARRY4,CARRY4,SLICE_X38Y41,SLICE_X39Y42,SLICEM.CARRY4,SLICEL.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_66,CARRY4,CARRY4,SLICE_X40Y44,SLICE_X38Y42,SLICEL.CARRY4,SLICEM.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_7,CARRY4,CARRY4,SLICE_X38Y44,SLICE_X39Y45,SLICEM.CARRY4,SLICEL.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_75,CARRY4,CARRY4,SLICE_X38Y40,SLICE_X39Y41,SLICEM.CARRY4,SLICEL.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_84,CARRY4,CARRY4,SLICE_X40Y43,SLICE_X38Y41,SLICEL.CARRY4,SLICEM.CARRY4,True,True
u_uart_tx/state_count_reg[63]_i_92,CARRY4,CARRY4,SLICE_X38Y39,SLICE_X39Y40,SLICEM.CARRY4,SLICEL.CARRY4,True,True
u_uart_tx/tx_data_latch[0]_i_1,LUT5,LUT4,SLICE_X38Y37,SLICE_X35Y42,SLICEM.A6LUT,SLICEL.D6LUT,True,True
u_uart_tx/tx_data_latch[1]_i_1,LUT5,LUT4,SLICE_X36Y37,SLICE_X35Y42,SLICEM.D6LUT,SLICEL.A6LUT,True,True
u_uart_tx/tx_data_latch[2]_i_1,LUT5,LUT4,SLICE_X38Y36,SLICE_X35Y42,SLICEM.A6LUT,SLICEL.B6LUT,True,True
u_uart_tx/tx_data_latch[3]_i_1,LUT5,LUT4,SLICE_X36Y37,SLICE_X35Y42,SLICEM.A6LUT,SLICEL.C6LUT,True,True
u_uart_tx/tx_data_latch[4]_i_1,LUT5,LUT4,SLICE_X36Y37,SLICE_X34Y43,SLICEM.B6LUT,SLICEM.C6LUT,True,True
u_uart_tx/tx_data_latch[5]_i_1,LUT5,LUT4,SLICE_X38Y36,SLICE_X33Y43,SLICEM.B6LUT,SLICEL.A6LUT,True,True
u_uart_tx/tx_data_latch[6]_i_1,LUT4,LUT4,SLICE_X39Y38,SLICE_X34Y43,SLICEL.A5LUT,SLICEM.D6LUT,True,True
u_uart_tx/tx_data_latch[7]_i_1,LUT6,LUT6,SLICE_X39Y37,SLICE_X33Y43,SLICEL.D6LUT,SLICEL.C6LUT,True,True
u_uart_tx/tx_data_latch[7]_i_2,LUT5,LUT4,SLICE_X36Y37,SLICE_X33Y43,SLICEM.C6LUT,SLICEL.B6LUT,True,True
u_uart_tx/tx_data_latch_reg[0],FDCE,FDCE,SLICE_X38Y37,SLICE_X35Y42,SLICEM.AFF,SLICEL.DFF,True,True
u_uart_tx/tx_data_latch_reg[1],FDCE,FDCE,SLICE_X36Y37,SLICE_X35Y42,SLICEM.DFF,SLICEL.AFF,True,True
u_uart_tx/tx_data_latch_reg[2],FDCE,FDCE,SLICE_X38Y36,SLICE_X35Y42,SLICEM.AFF,SLICEL.BFF,True,True
u_uart_tx/tx_data_latch_reg[3],FDCE,FDCE,SLICE_X36Y37,SLICE_X35Y42,SLICEM.AFF,SLICEL.CFF,True,True
u_uart_tx/tx_data_latch_reg[4],FDCE,FDCE,SLICE_X36Y37,SLICE_X34Y43,SLICEM.BFF,SLICEM.CFF,True,True
u_uart_tx/tx_data_latch_reg[5],FDCE,FDCE,SLICE_X38Y36,SLICE_X33Y43,SLICEM.BFF,SLICEL.AFF,True,True
u_uart_tx/tx_data_latch_reg[6],FDCE,FDCE,SLICE_X38Y37,SLICE_X34Y43,SLICEM.BFF,SLICEM.DFF,True,True
u_uart_tx/tx_data_latch_reg[7],FDCE,FDCE,SLICE_X36Y37,SLICE_X33Y43,SLICEM.CFF,SLICEL.BFF,True,True
u_uart_tx/tx_data_ready_i_1,LUT5,LUT5,SLICE_X40Y37,SLICE_X32Y44,SLICEL.A6LUT,SLICEM.B6LUT,True,True
u_uart_tx/tx_data_ready_reg,FDCE,FDCE,SLICE_X40Y37,SLICE_X32Y44,SLICEL.AFF,SLICEM.BFF,True,True
u_uart_tx/tx_reg_i_1,LUT6,LUT6,SLICE_X39Y37,SLICE_X34Y42,SLICEL.C6LUT,SLICEM.A6LUT,True,True
u_uart_tx/tx_reg_i_2,LUT6,LUT6,SLICE_X38Y37,SLICE_X34Y42,SLICEM.B6LUT,SLICEM.B6LUT,True,False
u_uart_tx/tx_reg_i_3,LUT6,LUT6,SLICE_X38Y37,SLICE_X34Y42,SLICEM.C6LUT,SLICEM.C6LUT,True,False
u_uart_tx/tx_reg_i_4,LUT6,LUT6,SLICE_X38Y37,SLICE_X34Y42,SLICEM.D6LUT,SLICEM.D6LUT,True,False
u_uart_tx/tx_reg_i_5,LUT6,LUT6,SLICE_X37Y37,SLICE_X34Y41,SLICEL.B6LUT,SLICEM.B6LUT,True,True
u_uart_tx/tx_reg_reg,FDPE,FDPE,SLICE_X39Y37,SLICE_X34Y42,SLICEL.CFF,SLICEM.AFF,True,True
u_uart_tx/u_fifo_generator_0_i_2,LUT5,LUT5,SLICE_X43Y41,SLICE_X32Y41,SLICEL.A5LUT,SLICEM.A5LUT,True,True
warmup_count[0]_i_1,LUT6,LUT6,SLICE_X46Y43,SLICE_X43Y44,SLICEM.B6LUT,SLICEL.A6LUT,True,True
warmup_count[1]_i_1,LUT6,LUT6,SLICE_X46Y43,SLICE_X43Y44,SLICEM.A6LUT,SLICEL.B6LUT,True,True
warmup_count[1]_i_2,LUT4,LUT4,SLICE_X43Y43,SLICE_X43Y43,SLICEL.C6LUT,SLICEL.B6LUT,False,True
warmup_count_reg[0],FDRE,FDRE,SLICE_X46Y43,SLICE_X43Y44,SLICEM.BFF,SLICEL.AFF,True,True
warmup_count_reg[1],FDRE,FDRE,SLICE_X46Y43,SLICE_X43Y44,SLICEM.AFF,SLICEL.BFF,True,True
