label,seq,row_index,phase,phase_name,event_index,fifo_byte,fifo_empty,fifo_full,ro_en
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,179,4,2,send,31,196,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,180,5,1,warmup,1,8,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,181,5,1,warmup,2,228,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,182,5,1,warmup,3,48,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,183,5,1,warmup,4,144,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,184,5,2,send,0,16,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,185,5,2,send,1,192,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,186,5,2,send,2,40,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,187,5,2,send,3,64,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,188,5,2,send,4,65,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,189,5,2,send,5,36,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,190,5,2,send,6,28,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,191,5,2,send,7,17,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,192,5,2,send,8,2,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,193,5,2,send,9,68,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,194,5,2,send,10,5,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,195,5,2,send,11,82,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,196,5,2,send,12,32,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,197,5,2,send,13,11,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,198,5,2,send,14,129,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,199,5,2,send,15,8,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,200,5,2,send,16,32,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,201,5,2,send,17,16,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,202,5,2,send,18,4,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,203,5,2,send,19,43,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,204,5,2,send,20,2,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,205,5,2,send,21,34,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,206,5,2,send,22,104,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,207,5,2,send,23,16,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,208,5,2,send,24,179,0,1,1
