label,byte_index,byte_phase_mod8,ones,zeros,p1,abs_bias,entropy,min_entropy
island_w10_repeat02.payload,114,2,3729,4271,0.466125000,0.033875000,0.996686432,0.905426102
island_w10_repeat02.payload,115,3,3700,4300,0.462500000,0.037500000,0.995938608,0.895663340
island_w10_repeat02.payload,116,4,3674,4326,0.459250000,0.040750000,0.995203311,0.886966335
island_w10_repeat02.payload,117,5,3664,4336,0.458000000,0.042000000,0.994904169,0.883635243
island_w10_repeat02.payload,118,6,3707,4293,0.463375000,0.036625000,0.996126096,0.898013827
island_w10_repeat02.payload,119,7,3724,4276,0.465500000,0.034500000,0.996562934,0.903738147
island_w10_repeat02.payload,120,0,3720,4280,0.465000000,0.035000000,0.996462505,0.902389203
island_w10_repeat02.payload,121,1,3652,4348,0.456500000,0.043500000,0.994533212,0.879648060
island_w10_repeat02.payload,122,2,3611,4389,0.451375000,0.048625000,0.993167016,0.866107730
island_w10_repeat02.payload,123,3,3726,4274,0.465750000,0.034250000,0.996612605,0.904413092
island_w10_repeat02.payload,124,4,3706,4294,0.463250000,0.036750000,0.996099584,0.897677809
