metadata_file,capture_id,board_id,kind,output_file,file_bytes,bytes_requested,bytes_captured,start_time,end_time,duration_seconds,uart_port,baud,bitstream,sha256,legacy_fpga_temperature_c,legacy_voltage_condition,xadc_csv,xadc_before_status,xadc_before_timestamp,xadc_before_temperature_c,xadc_before_vccint_v,xadc_before_vccaux_v,xadc_before_vccbram_v,xadc_before_vpvn_v,xadc_before_error,xadc_after_status,xadc_after_timestamp,xadc_after_temperature_c,xadc_after_vccint_v,xadc_after_vccaux_v,xadc_after_vccbram_v,xadc_after_vpvn_v,xadc_after_error,xadc_status,temperature_delta_c,vccint_v_delta,vccaux_v_delta,vccbram_v_delta,vpvn_v_delta
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_pair_random1_ro4_ro5_repeat02_2mib.json,tdc_pair_random1_ro4_ro5_repeat02_2mib,z7020_b01,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random1_ro4_ro5_repeat02_2mib.bin,2097152,2097152,2097152,2026-05-23 00:19:53,2026-05-23 00:25:30,337.152,COM3,115200,data\vivado_runs\fpga1_tdc_pairs\random1_ro4_ro5\RO_TDC_pair_sysclk_top.bit,1045D27B383D613F86B4143D9E88D90C3080744D4E41F9BFDA3F7BC7C5BB53A7,46.4,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\xadc_readings.csv,ok,2026-05-23 00:21:49,46.0,0.999,1.795,1.000,,,ok,2026-05-23 00:27:11,46.4,1.000,1.796,1.000,,,ok,0.4,0.001,0.001,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_pair_random1_ro4_ro5_run01_2mib.json,tdc_pair_random1_ro4_ro5_run01_2mib,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random1_ro4_ro5_run01_2mib.bin,2097152,2097152,2097152,2026-05-14 02:45:14,2026-05-14 02:58:56,821.881,COM3,115200,data\vivado_runs\fpga1_tdc_pairs\random1_ro4_ro5\RO_TDC_pair_sysclk_top.bit,D222624ED2D53ADEF8820A4CAA48B6211386A8BD6A696E0F5B40449BCBAAB1BF,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_pair_random3_ro0_ro6_repeat02_2mib.json,tdc_pair_random3_ro0_ro6_repeat02_2mib,z7020_b01,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random3_ro0_ro6_repeat02_2mib.bin,2097152,2097152,2097152,2026-05-23 00:57:15,2026-05-23 01:01:31,256.058,COM3,115200,data\vivado_runs\fpga1_tdc_pairs\random3_ro0_ro6\RO_TDC_pair_sysclk_top.bit,548167FDDE7180FD51877E0729815C3A97C462B30AA1CEA6370380022AC0F18A,46.3,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\xadc_readings.csv,ok,2026-05-23 00:58:07,46.1,1.000,1.796,1.000,,,ok,2026-05-23 01:02:26,46.3,1.000,1.797,1.000,,,ok,0.2,0,0.001,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_pair_random3_ro0_ro6_run01_2mib.json,tdc_pair_random3_ro0_ro6_run01_2mib,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random3_ro0_ro6_run01_2mib.bin,2097152,2097152,2097152,2026-05-14 11:45:52,2026-05-14 11:49:26,213.949,COM3,115200,data\vivado_runs\fpga1_tdc_pairs\random3_ro0_ro6\RO_TDC_pair_sysclk_top.bit,F663FC896E79F4371A37976891CCDAC82DBFF4B2EECF6F5F4C459EFE063389B0,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_pair_random3_ro3_ro5_repeat02_2mib.json,tdc_pair_random3_ro3_ro5_repeat02_2mib,z7020_b01,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random3_ro3_ro5_repeat02_2mib.bin,2097152,2097152,2097152,2026-05-23 00:50:54,2026-05-23 00:55:10,255.733,COM3,115200,data\vivado_runs\fpga1_tdc_pairs\random3_ro3_ro5\RO_TDC_pair_sysclk_top.bit,CCD0A2B89300251C011F72D577F50141AA2BA3451B90099D24881902E825EF8B,46.3,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\xadc_readings.csv,ok,2026-05-23 00:51:46,46.5,1.000,1.796,1.000,,,ok,2026-05-23 00:55:58,46.3,1.000,1.795,1.000,,,ok,-0.2,0,-0.001,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_pair_random3_ro3_ro5_run01_2mib.json,tdc_pair_random3_ro3_ro5_run01_2mib,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random3_ro3_ro5_run01_2mib.bin,2097152,2097152,2097152,2026-05-14 11:38:46,2026-05-14 11:41:52,186.262,COM3,115200,data\vivado_runs\fpga1_tdc_pairs\random3_ro3_ro5\RO_TDC_pair_sysclk_top.bit,58F3BC0FC69C94A170FCAC9B49127CB9C9AB4CD2C63812BCF11E715B5F6D809A,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_pair_random3_ro3_ro7_repeat02_2mib.json,tdc_pair_random3_ro3_ro7_repeat02_2mib,z7020_b01,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random3_ro3_ro7_repeat02_2mib.bin,2097152,2097152,2097152,2026-05-23 00:44:17,2026-05-23 00:48:41,263.145,COM3,115200,data\vivado_runs\fpga1_tdc_pairs\random3_ro3_ro7\RO_TDC_pair_sysclk_top.bit,6D67ACE1D09656129D48F072E43AD39DD55553D2F7A311B2296717166A04EC5D,46.4,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\xadc_readings.csv,ok,2026-05-23 00:45:17,46.4,1.000,1.796,1.000,,,ok,2026-05-23 00:49:31,46.4,1.000,1.795,1.000,,,ok,0,0,-0.001,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_pair_random3_ro3_ro7_run01_2mib.json,tdc_pair_random3_ro3_ro7_run01_2mib,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random3_ro3_ro7_run01_2mib.bin,2097152,2097152,2097152,2026-05-14 03:32:30,2026-05-14 03:45:06,756.488,COM3,115200,data\vivado_runs\fpga1_tdc_pairs\random3_ro3_ro7\RO_TDC_pair_sysclk_top.bit,C09913BD5ACB27A5EAFAA8C4AA4D1CF160758AF556676389B72CF2599D8201E3,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.json,tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib,z7020_b01,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_sampler_data\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.bin,2097152,2097152,2097152,2026-05-23 17:18:08,2026-05-23 17:22:11,243.628,COM3,115200,data\vivado_runs\fpga1_tdc_sampler_data\tdc_sampler_data_random1_baseline_sample_x36y35_ro0\RO_TDC_pair_sysclk_top.bit,0ADF1FB3D1DF52CAA00C6D0FA10B9A1CB0258015AAF82C13684B689CFA6DD30C,46.9,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\experiments\xadc_summary\xadc_capture_log_20260523,ok,2026-05-23 17:18:48,46.6,1.000,1.795,1.000,,,ok,2026-05-23 17:22:56,46.9,1.000,1.797,1.000,,,ok,0.3,0,0.002,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib.json,tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib,z7020_b01,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_sampler_data\tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib.bin,2097152,2097152,2097152,2026-05-23 20:51:58,2026-05-23 20:56:17,259.546,COM3,115200,data\vivado_runs\fpga1_tdc_sampler_data\tdc_sampler_data_random1_baseline_sample_x36y35_ro4\RO_TDC_pair_sysclk_top.bit,6DD091524FE0D0F3BBA51B5ABEDFE75D7CED65CFA932EACBAED0943C72588C5F,47.0,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\experiments\xadc_summary\xadc_capture_log_20260523,ok,2026-05-23 20:52:54,46.9,1.000,1.796,1.000,,,ok,2026-05-23 20:57:02,47.0,0.999,1.795,1.000,,,ok,0.1,-0.001,-0.001,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_sampler_data_random1_local_sample_x45y39_ro0_2mib.json,tdc_sampler_data_random1_local_sample_x45y39_ro0_2mib,z7020_b01,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_sampler_data\tdc_sampler_data_random1_local_sample_x45y39_ro0_2mib.bin,2097152,2097152,2097152,2026-05-23 20:45:07,2026-05-23 20:49:37,269.292,COM3,115200,data\vivado_runs\fpga1_tdc_sampler_data\tdc_sampler_data_random1_local_sample_x45y39_ro0\RO_TDC_pair_sysclk_top.bit,56E50AB3805DB8378D39A48D7A3F9378DA87AA07EF37097A7822830CA515D21F,46.9,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\experiments\xadc_summary\xadc_capture_log_20260523,ok,2026-05-23 20:46:12,47.1,1.000,1.796,1.000,,,ok,2026-05-23 20:50:43,46.9,0.999,1.795,0.999,,,ok,-0.2,-0.001,-0.001,-0.001,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_sampler_data_random1_local_sample_x45y39_ro4_2mib.json,tdc_sampler_data_random1_local_sample_x45y39_ro4_2mib,z7020_b01,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_sampler_data\tdc_sampler_data_random1_local_sample_x45y39_ro4_2mib.bin,2097152,2097152,2097152,2026-05-23 20:58:20,2026-05-23 21:02:39,259.204,COM3,115200,data\vivado_runs\fpga1_tdc_sampler_data\tdc_sampler_data_random1_local_sample_x45y39_ro4\RO_TDC_pair_sysclk_top.bit,254FB543412ED82197F29A86438B4273F96726D03C9A9BCAF59DBB9064DAE8CF,47.1,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\experiments\xadc_summary\xadc_capture_log_20260523,ok,2026-05-23 20:59:16,47.0,0.999,1.796,1.000,,,ok,2026-05-23 21:03:20,47.1,1.000,1.797,1.000,,,ok,0.1,0.001,0.001,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_sampler_data_random3_sample_x36y35_ro0_2mib.json,tdc_sampler_data_random3_sample_x36y35_ro0_2mib,z7020_b01,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_sampler_data\tdc_sampler_data_random3_sample_x36y35_ro0_2mib.bin,2097152,2097152,2097152,2026-05-23 21:04:30,2026-05-23 21:08:34,243.898,COM3,115200,data\vivado_runs\fpga1_tdc_sampler_data\tdc_sampler_data_random3_sample_x36y35_ro0\RO_TDC_pair_sysclk_top.bit,C2E91D413DF646D39F1165C54F2A538746D12C5A0CBC5EE0E5E9B3697DC853D3,47.2,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\experiments\xadc_summary\xadc_capture_log_20260523,ok,2026-05-23 21:05:11,47.1,1.000,1.796,1.000,,,ok,2026-05-23 21:09:15,47.2,0.999,1.796,1.000,,,ok,0.1,-0.001,0,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_sampler_data_random3_sample_x36y35_ro3_2mib.json,tdc_sampler_data_random3_sample_x36y35_ro3_2mib,z7020_b01,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_sampler_data\tdc_sampler_data_random3_sample_x36y35_ro3_2mib.bin,2097152,2097152,2097152,2026-05-23 21:10:26,2026-05-23 21:14:49,263.323,COM3,115200,data\vivado_runs\fpga1_tdc_sampler_data\tdc_sampler_data_random3_sample_x36y35_ro3\RO_TDC_pair_sysclk_top.bit,2CA47E613E54FD32959051650A805AD08F1BE9F60E430F2CA88FBE74B9C67CBE,47.4,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\experiments\xadc_summary\xadc_capture_log_20260523,ok,2026-05-23 21:11:26,47.0,0.999,1.795,1.000,,,ok,2026-05-23 21:15:30,47.4,1.000,1.796,1.000,,,ok,0.4,0.001,0.001,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\checker_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515.metadata.json,checker_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515,z7020_b01,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\checker_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515.bin,125000,,,2026-05-22 09:42:09,2026-05-22 09:45:38,209.799,COM3,115200,data\vivado_runs\restart_auto_checker_formal_bits_1000x125_warmup0_header_delay60s\RO_TRNG_restart_auto_top.bit,,,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\xadc_readings.csv,ok,2026-05-22 09:43:03,45.6,1.000,1.795,1.000,,,ok,2026-05-22 09:46:34,45.5,1.000,1.796,1.000,,,ok,-0.1,0,0.001,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\checker_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_lsb.metadata.json,checker_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_lsb.metadata,,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\checker_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_lsb.bin,1000000,,,2026-05-22 09:46:56,2026-05-22 09:46:56,0.073,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\checker_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_msb.metadata.json,checker_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_msb.metadata,,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\checker_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_msb.bin,1000000,,,2026-05-22 09:46:56,2026-05-22 09:46:56,0.076,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\checker_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515.metadata.json,checker_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515,z7020_b01,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\checker_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515.bin,125000,,,2026-05-22 09:49:24,2026-05-22 09:53:00,215.986,COM3,115200,data\vivado_runs\restart_auto_checker_formal_bits_1000x125_warmup12_header_delay60s\RO_TRNG_restart_auto_top.bit,,,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\xadc_readings.csv,ok,2026-05-22 09:50:22,45.8,1.000,1.796,1.000,,,ok,2026-05-22 09:53:57,45.5,1.000,1.796,1.000,,,ok,-0.3,0,0,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\checker_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_lsb.metadata.json,checker_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_lsb.metadata,,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\checker_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_lsb.bin,1000000,,,2026-05-22 09:54:19,2026-05-22 09:54:19,0.072,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\checker_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_msb.metadata.json,checker_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_msb.metadata,,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\checker_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_msb.bin,1000000,,,2026-05-22 09:54:19,2026-05-22 09:54:19,0.076,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\compact_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515.metadata.json,compact_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515,z7020_b01,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\compact_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515.bin,125000,,,2026-05-22 09:27:19,2026-05-22 09:30:53,213.476,COM3,115200,data\vivado_runs\restart_auto_compact_formal_bits_1000x125_warmup0_header_delay60s\RO_TRNG_restart_auto_top.bit,,,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\xadc_readings.csv,ok,2026-05-22 09:28:16,45.6,1.000,1.796,1.000,,,ok,2026-05-22 09:31:49,45.6,1.000,1.796,1.000,,,ok,0,0,0,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\compact_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_lsb.metadata.json,compact_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_lsb.metadata,,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\compact_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_lsb.bin,1000000,,,2026-05-22 09:32:10,2026-05-22 09:32:10,0.075,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\compact_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_msb.metadata.json,compact_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_msb.metadata,,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\compact_restart_auto_formal_bits_1000x125_warmup0_header_delay60s_placement01_20260515_bps1_msb.bin,1000000,,,2026-05-22 09:32:10,2026-05-22 09:32:10,0.076,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\compact_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515.metadata.json,compact_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515,z7020_b01,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\compact_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515.bin,125000,,,2026-05-22 09:34:43,2026-05-22 09:38:18,215.614,COM3,115200,data\vivado_runs\restart_auto_compact_formal_bits_1000x125_warmup12_header_delay60s\RO_TRNG_restart_auto_top.bit,,,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\xadc_readings.csv,ok,2026-05-22 09:35:39,45.5,1.000,1.795,1.000,,,ok,2026-05-22 09:39:13,45.6,1.000,1.795,1.000,,,ok,0.1,0,0,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\compact_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_lsb.metadata.json,compact_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_lsb.metadata,,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\compact_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_lsb.bin,1000000,,,2026-05-22 09:39:35,2026-05-22 09:39:35,0.1,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\compact_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_msb.metadata.json,compact_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_msb.metadata,,,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\compact_restart_auto_formal_bits_1000x125_warmup12_header_delay60s_placement01_20260515_bps1_msb.bin,1000000,,,2026-05-22 09:39:35,2026-05-22 09:39:35,0.076,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_checker_warmup0_placement01_lsb_20260515\checker_warmup0_placement01_lsb_20260515.ea_restart.metadata.json,checker_warmup0_placement01_lsb_20260515.ea_restart.metadata,,,,,,,2026-05-22 09:48:10,2026-05-22 09:49:24,73.599,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_checker_warmup0_placement01_msb_20260515\checker_warmup0_placement01_msb_20260515.ea_restart.metadata.json,checker_warmup0_placement01_msb_20260515.ea_restart.metadata,,,,,,,2026-05-22 09:46:57,2026-05-22 09:48:09,71.976,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_checker_warmup12_placement01_lsb_20260515\checker_warmup12_placement01_lsb_20260515.ea_restart.metadata.json,checker_warmup12_placement01_lsb_20260515.ea_restart.metadata,,,,,,,2026-05-22 09:55:39,2026-05-22 09:56:55,75.421,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_checker_warmup12_placement01_msb_20260515\checker_warmup12_placement01_msb_20260515.ea_restart.metadata.json,checker_warmup12_placement01_msb_20260515.ea_restart.metadata,,,,,,,2026-05-22 09:54:19,2026-05-22 09:55:39,79.068,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_compact_warmup0_placement01_lsb_20260515\compact_warmup0_placement01_lsb_20260515.ea_restart.metadata.json,compact_warmup0_placement01_lsb_20260515.ea_restart.metadata,,,,,,,2026-05-22 09:33:29,2026-05-22 09:34:42,72.494,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_compact_warmup0_placement01_msb_20260515\compact_warmup0_placement01_msb_20260515.ea_restart.metadata.json,compact_warmup0_placement01_msb_20260515.ea_restart.metadata,,,,,,,2026-05-22 09:32:11,2026-05-22 09:33:28,77.66,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_compact_warmup12_placement01_lsb_20260515\compact_warmup12_placement01_lsb_20260515.ea_restart.metadata.json,compact_warmup12_placement01_lsb_20260515.ea_restart.metadata,,,,,,,2026-05-22 09:40:51,2026-05-22 09:42:08,76.493,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_compact_warmup12_placement01_msb_20260515\compact_warmup12_placement01_msb_20260515.ea_restart.metadata.json,compact_warmup12_placement01_msb_20260515.ea_restart.metadata,,,,,,,2026-05-22 09:39:36,2026-05-22 09:40:50,74.37,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_random1_warmup11_contrast01_20260522_lsb_20260515\random1_warmup11_contrast01_20260522_lsb_20260515.ea_restart.metadata.json,random1_warmup11_contrast01_20260522_lsb_20260515.ea_restart.metadata,,,,,,,2026-05-22 08:21:26,2026-05-22 08:23:01,95.209,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_random1_warmup11_contrast01_20260522_msb_20260515\random1_warmup11_contrast01_20260522_msb_20260515.ea_restart.metadata.json,random1_warmup11_contrast01_20260522_msb_20260515.ea_restart.metadata,,,,,,,2026-05-22 08:19:53,2026-05-22 08:21:25,91.452,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_random1_warmup12_contrast01_20260522_lsb_20260515\random1_warmup12_contrast01_20260522_lsb_20260515.ea_restart.metadata.json,random1_warmup12_contrast01_20260522_lsb_20260515.ea_restart.metadata,,,,,,,2026-05-22 08:30:08,2026-05-22 08:31:27,78.111,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_random1_warmup12_contrast01_20260522_msb_20260515\random1_warmup12_contrast01_20260522_msb_20260515.ea_restart.metadata.json,random1_warmup12_contrast01_20260522_msb_20260515.ea_restart.metadata,,,,,,,2026-05-22 08:28:47,2026-05-22 08:30:07,80.334,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_random1_warmup8_contrast01_20260522_lsb_20260515\random1_warmup8_contrast01_20260522_lsb_20260515.ea_restart.metadata.json,random1_warmup8_contrast01_20260522_lsb_20260515.ea_restart.metadata,,,,,,,2026-05-22 08:12:56,2026-05-22 08:14:16,79.533,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\ea_restart_random1_warmup8_contrast01_20260522_msb_20260515\random1_warmup8_contrast01_20260522_msb_20260515.ea_restart.metadata.json,random1_warmup8_contrast01_20260522_msb_20260515.ea_restart.metadata,,,,,,,2026-05-22 08:11:36,2026-05-22 08:12:55,79.547,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,
